date,coin_id,price,volume,market_cap
2022-02-22,ref,1.3893620802930158,218541.50151393024,7481883.697628305
2022-02-23,ref,1.3893667010113602,42144.51984210071,7492854.618554264
2022-02-24,ref,1.3427192349077839,162248.22943010664,7281806.405778617
2022-02-25,ref,1.263311607381122,287129.2311207152,6815933.777010621
2022-02-26,ref,1.2833903068441221,284254.07539128774,6945500.156577571
2022-02-27,ref,1.2948613004911744,148891.58158535892,6971202.749781073
2022-02-28,ref,1.198502084586795,200777.62569592387,6473359.466142788
2022-03-01,ref,1.371226302817921,220946.0788860752,7368609.635591242
2022-03-02,ref,1.5865842617691002,395963.5907087722,8425060.712009287
2022-03-03,ref,1.4864881210632142,50327.86455661662,8003411.175154434
2022-03-04,ref,1.5228967275391196,90582.75188715347,8218006.533524947
2022-03-05,ref,1.4071132988962443,357161.55667324597,7580989.95875211
2022-03-06,ref,1.3854744063192783,129064.04537326691,7472666.640792687
2022-03-07,ref,1.306517176306843,188380.93787606995,7060410.873942296
2022-03-08,ref,1.1970249602072376,290823.8870803222,6464699.874576903
2022-03-09,ref,1.1908663303419702,157935.0120849768,6409472.129655534
2022-03-10,ref,1.3541317069678425,269077.3071244622,7304874.048367697
2022-03-11,ref,1.2783899526423004,194082.10939218503,6919561.693961321
2022-03-12,ref,1.1674733379428326,218660.49422980036,6324491.42044788
2022-03-13,ref,1.084254121599531,405365.2283324013,5851669.6515778685
2022-03-14,ref,1.0381260669483194,146576.43238825575,5599996.453031211
2022-03-15,ref,1.0588393562588738,206788.9828238643,5699118.840300644
2022-03-16,ref,1.06545878187513,35111.18033407573,5699403.110441854
2022-03-17,ref,1.107955162690328,313095.27393083577,5929956.913310895
2022-03-18,ref,1.084467236232816,293491.77177557955,5854154.28569892
2022-03-19,ref,1.160446417938513,170666.79421402278,6253523.771347733
2022-03-20,ref,1.1511967135813905,218918.96465190663,6206136.965720226
2022-03-21,ref,1.0941912656707016,310450.3394771076,5897565.699472476
2022-03-22,ref,1.1001569364898371,131465.76008302462,5993534.6361401975
2022-03-23,ref,1.0699945254916032,307910.247205687,5769388.03176194
2022-03-24,ref,1.1844488688910422,281839.0666865017,11103372.152286591
2022-03-25,ref,1.2055194047573043,251195.38172259586,11393837.641379077
2022-03-26,ref,1.1392255599778776,284157.03456521494,10832701.75362448
2022-03-27,ref,1.1697331914506934,233614.2330160825,11180042.957198646
2022-03-28,ref,1.1769104071065755,185056.40203508022,11291759.995496612
2022-03-29,ref,1.143194473893494,407778.11742360773,11110274.532248966
2022-03-30,ref,1.2376951093032602,435531.93840369594,12100980.967489716
2022-03-31,ref,1.2357415915472436,384246.16885767446,12109096.657732332
2022-04-01,ref,1.187400038326679,443976.60168942565,11821796.082959598
2022-04-02,ref,1.2725707697689193,234763.0956263051,12606900.757241962
2022-04-03,ref,1.3075724303879643,549832.20835988,13194247.617613802
2022-04-04,ref,1.6963854963619136,1729389.7202329186,17064965.08927764
2022-04-05,ref,1.751495002130541,507910.5403668573,17347934.779873617
2022-04-06,ref,1.555908566219765,740185.2266847863,15979339.129014788
2022-04-07,ref,1.45041071729947,855137.9817272027,14966248.7807204
2022-04-08,ref,1.5753305968838696,952556.997459454,16077340.86965202
2022-04-09,ref,2.016867156568298,6474241.81262021,20793277.62025963
2022-04-10,ref,2.006308742070543,1539375.7913975178,20818374.746982485
2022-04-11,ref,1.8406221849737399,844579.6700049638,19320620.434328124
2022-04-12,ref,1.7690872940503966,963351.6136855021,18423956.66613412
2022-04-13,ref,2.1984896095318747,1899852.3118778819,23008458.643886816
